user_id,ga_session_id,country,device,type,item_id,date_event,id_event,name,variant,category,price_in_usd,id_user,ltv,date_user,year_month,date_only,day_of_week,hour
631,7328,GB,mobile,purchase,25,2020-11-25 00:16:39,25, Crew Socks,Single Option Only,Apparel,13,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,0
631,7328,GB,mobile,purchase,69,2020-11-25 00:16:39,69, Laptop and Cell Phone Stickers,Single Option Only,Google,3,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,0
631,7328,GB,mobile,purchase,66,2020-11-25 00:16:39,66, SM S/F18 Sticker Sheet,Single Option Only,Accessories,2,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,0
631,7328,GB,mobile,purchase,68,2020-11-25 00:16:39,68, Pride Sticker,Single Option Only,Shop by Brand,1,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,0
631,7328,GB,mobile,purchase,124,2020-11-25 00:16:39,124,Noogler  Figure,Single Option Only,Accessories,16,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,0
18053,17126,US,desktop,purchase,456,2020-11-25 03:49:40,456, Women's Tech Fleece Grey, SM,Apparel,89,18053,89,1970-01-01 00:00:00,2020-11,2020-11-25,Wednesday,3
3,15055,TH,desktop,purchase,146,2020-11-25 03:56:58,146, Badge Heavyweight Pullover Black, LG,Apparel,46,3,231,2020-05-02 11:09:15,2020-11,2020-11-25,Wednesday,3
3,15055,TH,desktop,purchase,142,2020-11-25 03:56:58,142, Badge Heavyweight Pullover Black, XL,Apparel,46,3,231,2020-05-02 11:09:15,2020-11,2020-11-25,Wednesday,3
3,15055,TH,desktop,purchase,390,2020-11-25 03:56:58,390, Men's Puff Jacket Black, LG,Apparel,92,3,231,2020-05-02 11:09:15,2020-11,2020-11-25,Wednesday,3
11973,10012,CA,mobile,purchase,236,2020-11-25 05:59:19,236,Flamingo and Friends Tee Blue, SM,Apparel,16,11973,56,2020-10-09 00:13:29,2020-11,2020-11-25,Wednesday,5
11973,10012,CA,mobile,purchase,479,2020-11-25 05:59:19,479,Unisex  Pocket Tee Grey, SM,Apparel,16,11973,56,2020-10-09 00:13:29,2020-11,2020-11-25,Wednesday,5
11973,10012,CA,mobile,purchase,687,2020-11-25 05:59:19,687, Pocket Tee Navy, SM,Apparel,23,11973,56,2020-10-09 00:13:29,2020-11,2020-11-25,Wednesday,5
29770,10808,DE,desktop,purchase,37,2020-11-25 06:17:23,37, Unisex Eco Tee Black, SM,Uncategorized Items,18,29770,32,2020-09-12 22:51:49,2020-11,2020-11-25,Wednesday,6
29770,10808,DE,desktop,purchase,63,2020-11-25 06:17:23,63, Austin Campus Mug,Single Option Only,Campus Collection,7,29770,32,2020-09-12 22:51:49,2020-11,2020-11-25,Wednesday,6
29770,10808,DE,desktop,purchase,112,2020-11-25 06:17:23,112, Pen White,Single Option Only,Office,2,29770,32,2020-09-12 22:51:49,2020-11,2020-11-25,Wednesday,6
10956,16201,US,desktop,purchase,349,2020-11-25 06:28:18,349, Cork Journal,Single Option Only,New,7,10956,10,2020-11-23 06:39:19,2020-11,2020-11-25,Wednesday,6
10956,16201,US,desktop,purchase,48,2020-11-25 06:28:18,48, Clear Pen 4-Pack,Single Option Only,Office,3,10956,10,2020-11-23 06:39:19,2020-11,2020-11-25,Wednesday,6
575,15593,KH,desktop,purchase,403,2020-11-25 06:28:45,403,Daddy Works at  Book,Single Option Only,Small Goods,16,575,45,2020-11-24 19:07:17,2020-11,2020-11-25,Wednesday,6
575,15593,KH,desktop,purchase,81,2020-11-25 06:28:45,81, Seattle Campus Mug,Single Option Only,Campus Collection,7,575,45,2020-11-24 19:07:17,2020-11,2020-11-25,Wednesday,6
575,15593,KH,desktop,purchase,311,2020-11-25 06:28:45,311,  Tumbler (Red Lid),Single Option Only,Lifestyle,22,575,45,2020-11-24 19:07:17,2020-11,2020-11-25,Wednesday,6
4887,16204,US,mobile,purchase,52,2020-11-25 07:29:52,52, Cork Base Tumbler,Single Option Only,New,22,4887,29,2020-11-08 23:36:05,2020-11,2020-11-25,Wednesday,7
4887,16204,US,mobile,purchase,49,2020-11-25 07:29:52,49, Decal,Single Option Only,Stationery,1,4887,29,2020-11-08 23:36:05,2020-11,2020-11-25,Wednesday,7
12119,14952,CA,desktop,purchase,168,2020-11-25 08:08:05,168,Maze Pen,Single Option Only,Office,1,12119,25,2020-11-25 07:36:49,2020-11,2020-11-25,Wednesday,8
12119,14952,CA,desktop,purchase,69,2020-11-25 08:08:05,69, Laptop and Cell Phone Stickers,Single Option Only,Google,3,12119,25,2020-11-25 07:36:49,2020-11,2020-11-25,Wednesday,8
12119,14952,CA,desktop,purchase,93,2020-11-25 08:08:05,93, Pen Grass Green,Single Option Only,Stationery,2,12119,25,2020-11-25 07:36:49,2020-11,2020-11-25,Wednesday,8
12119,14952,CA,desktop,purchase,124,2020-11-25 08:08:05,124,Noogler  Figure,Single Option Only,Accessories,16,12119,25,2020-11-25 07:36:49,2020-11,2020-11-25,Wednesday,8
12119,14952,CA,desktop,purchase,376,2020-11-25 08:08:05,376,Keyboard DOT Sticker,Single Option Only,Office,2,12119,25,2020-11-25 07:36:49,2020-11,2020-11-25,Wednesday,8
4033,9550,US,desktop,purchase,561,2020-11-25 11:51:10,561, Tee F/C Black, 3XL,Uncategorized Items,18,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,233,2020-11-25 11:51:10,233, Youth Badge Tee Navy, LG,Apparel,13,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,765,2020-11-25 11:51:10,765, Toddler Hero Tee Black, 4T,Apparel,13,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,755,2020-11-25 11:51:10,755, Dino Game Tee, 3XL,Apparel,32,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,187,2020-11-25 11:51:10,187,  Tumbler (Blue Lid),Single Option Only,Lifestyle,22,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,591,2020-11-25 11:51:10,591,Stan and Friends Toddler Tee Green, 4T,Apparel,14,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,111,2020-11-25 11:51:10,111, Canteen Bottle Black,Single Option Only,Drinkware,24,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
4033,9550,US,desktop,purchase,634,2020-11-25 11:51:10,634,Stan and Friends Youth Tee Green, LG,Apparel,14,4033,176,2020-11-25 10:57:34,2020-11,2020-11-25,Wednesday,11
25582,10014,PL,mobile,purchase,114,2020-11-25 12:52:33,114, Light Pen Blue,Single Option Only,Writing Instruments,2,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,454,2020-11-25 12:52:33,454, Unisex Joggers, XS,Shop by Brand,37,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,111,2020-11-25 12:52:33,111, Canteen Bottle Black,Single Option Only,Drinkware,24,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,312,2020-11-25 12:52:33,312, Light Pen Green,Single Option Only,Writing Instruments,2,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,419,2020-11-25 12:52:33,419, 16 oz Tumbler Blue,Single Option Only,Drinkware,10,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,256,2020-11-25 12:52:33,256, Light Pen Red,Single Option Only,Writing Instruments,2,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
25582,10014,PL,mobile,purchase,573,2020-11-25 12:52:33,573, Hipster Pin,Single Option Only,Accessories,4,25582,86,2020-07-25 07:35:38,2020-11,2020-11-25,Wednesday,12
8540,15598,NL,desktop,purchase,37,2020-11-25 12:55:14,37, Unisex Eco Tee Black, SM,Uncategorized Items,18,8540,88,2020-11-25 12:38:08,2020-11,2020-11-25,Wednesday,12
8540,15598,NL,desktop,purchase,146,2020-11-25 12:55:14,146, Badge Heavyweight Pullover Black, LG,Apparel,46,8540,88,2020-11-25 12:38:08,2020-11,2020-11-25,Wednesday,12
8540,15598,NL,desktop,purchase,149,2020-11-25 12:55:14,149, F/C Longsleeve Charcoal, SM,Apparel,30,8540,88,2020-11-25 12:38:08,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,56,2020-11-25 12:59:36,56, Camp Mug Ivory,Single Option Only,Drinkware,10,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,413,2020-11-25 12:59:36,413, Zip Hoodie F/C, LG,Apparel,48,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,442,2020-11-25 12:59:36,442,Womens  Striped LS, LG,Apparel,16,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,388,2020-11-25 12:59:36,388, Lapel Pin,Single Option Only,New,8,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,21,2020-11-25 12:59:36,21, Campus Bike Tote Navy,Single Option Only,Bags,9,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,49,2020-11-25 12:59:36,49, Decal,Single Option Only,Stationery,1,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,282,2020-11-25 12:59:36,282, Women's Black Tee, 2XL,Apparel,15,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,493,2020-11-25 12:59:36,493, Maps Pin,Single Option Only,New,7,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
11460,6616,SG,mobile,purchase,68,2020-11-25 12:59:36,68, Pride Sticker,Single Option Only,Shop by Brand,1,11460,159,2020-11-24 07:45:15,2020-11,2020-11-25,Wednesday,12
4658,15205,US,desktop,purchase,152,2020-11-25 15:19:40,152, F/C Longsleeve Ash, MD,Apparel,24,4658,185,1970-01-01 00:00:00,2020-11,2020-11-25,Wednesday,15
4658,15205,US,desktop,purchase,273,2020-11-25 15:19:40,273, F/C Longsleeve Charcoal, MD,Apparel,24,4658,185,1970-01-01 00:00:00,2020-11,2020-11-25,Wednesday,15
4658,15205,US,desktop,purchase,58,2020-11-25 15:19:40,58, Utility BackPack,Single Option Only,Bags,96,4658,185,1970-01-01 00:00:00,2020-11,2020-11-25,Wednesday,15
4658,15205,US,desktop,purchase,76,2020-11-25 15:19:40,76, Crew Combed Cotton Sock,Single Option Only,Apparel,14,4658,185,1970-01-01 00:00:00,2020-11,2020-11-25,Wednesday,15
19214,15207,CA,desktop,purchase,315,2020-11-25 16:43:45,315, Utility Bag Grey,Single Option Only,Bags,6,19214,65,2020-11-25 16:31:01,2020-11,2020-11-25,Wednesday,16
19214,15207,CA,desktop,purchase,347,2020-11-25 16:43:45,347, Clear Framed Gray Shades,Single Option Only,Accessories,3,19214,65,2020-11-25 16:31:01,2020-11,2020-11-25,Wednesday,16
19214,15207,CA,desktop,purchase,61,2020-11-25 16:43:45,61, Blue YoYo,Single Option Only,New,4,19214,65,2020-11-25 16:31:01,2020-11,2020-11-25,Wednesday,16
19214,15207,CA,desktop,purchase,230,2020-11-25 16:43:45,230, Clear Framed Yellow Shades,Single Option Only,Accessories,3,19214,65,2020-11-25 16:31:01,2020-11,2020-11-25,Wednesday,16
14724,1529,CA,mobile,purchase,523,2020-11-25 17:00:15,523, Small White Gift Bag 5/PK,Single Option Only,New,6,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,60,2020-11-25 17:00:15,60, Small Standard Journal Navy,Single Option Only,Lifestyle,5,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,92,2020-11-25 17:00:15,92, Large Standard Journal Grey,Single Option Only,Office,16,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,305,2020-11-25 17:00:15,305, Zip Hoodie F/C, XL,Apparel,48,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,593,2020-11-25 17:00:15,593, Icon Tee Charcoal, SM,Apparel,22,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,404,2020-11-25 17:00:15,404, Cork Pencil Pouch,Single Option Only,New,8,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
14724,1529,CA,mobile,purchase,167,2020-11-25 17:00:15,167, Black Cork Journal,Single Option Only,New,12,14724,112,2020-09-23 12:51:24,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,14,2020-11-25 17:43:44,14, Campus Bike Bottle,Single Option Only,Lifestyle,22,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,358,2020-11-25 17:43:44,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,358,2020-11-25 17:46:16,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,14,2020-11-25 17:46:16,14, Campus Bike Bottle,Single Option Only,Lifestyle,22,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,358,2020-11-25 17:48:37,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
15671,9107,US,mobile,purchase,14,2020-11-25 17:48:37,14, Campus Bike Bottle,Single Option Only,Lifestyle,22,15671,106,2020-11-23 14:49:12,2020-11,2020-11-25,Wednesday,17
8503,2173,US,desktop,purchase,376,2020-11-25 19:30:43,376,Keyboard DOT Sticker,Single Option Only,Office,2,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,49,2020-11-25 19:30:43,49, Decal,Single Option Only,Stationery,1,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,204,2020-11-25 19:30:43,204, Sunnyvale Campus Mug,Single Option Only,Campus Collection,7,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,60,2020-11-25 19:30:43,60, Small Standard Journal Navy,Single Option Only,Lifestyle,5,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,48,2020-11-25 19:30:43,48, Clear Pen 4-Pack,Single Option Only,Office,3,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,475,2020-11-25 19:30:43,475, Crewneck Sweatshirt Grey, LG,Uncategorized Items,44,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,49,2020-11-25 19:31:50,49, Decal,Single Option Only,Stationery,1,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,376,2020-11-25 19:31:50,376,Keyboard DOT Sticker,Single Option Only,Office,2,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,204,2020-11-25 19:31:50,204, Sunnyvale Campus Mug,Single Option Only,Campus Collection,7,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,475,2020-11-25 19:31:50,475, Crewneck Sweatshirt Grey, LG,Uncategorized Items,44,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,48,2020-11-25 19:31:50,48, Clear Pen 4-Pack,Single Option Only,Office,3,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
8503,2173,US,desktop,purchase,60,2020-11-25 19:31:50,60, Small Standard Journal Navy,Single Option Only,Lifestyle,5,8503,228,2020-10-09 08:14:03,2020-11,2020-11-25,Wednesday,19
631,10812,GB,mobile,purchase,25,2020-11-25 21:20:43,25, Crew Socks,Single Option Only,Apparel,13,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
631,10812,GB,mobile,purchase,413,2020-11-25 21:20:43,413, Zip Hoodie F/C, LG,Apparel,48,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
631,10812,GB,mobile,purchase,76,2020-11-25 21:20:43,76, Crew Combed Cotton Sock,Single Option Only,Apparel,14,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
631,10812,GB,mobile,purchase,150,2020-11-25 21:20:43,150, F/C Longsleeve Charcoal, LG,Apparel,24,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
631,10812,GB,mobile,purchase,68,2020-11-25 21:20:43,68, Pride Sticker,Single Option Only,Shop by Brand,1,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
631,10812,GB,mobile,purchase,358,2020-11-25 21:20:43,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,631,278,2020-11-12 21:53:10,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,173,2020-11-25 21:52:06,173, Crew Socks,Single Option Only,Apparel,13,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,146,2020-11-25 21:52:06,146, Badge Heavyweight Pullover Black, LG,Apparel,46,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,76,2020-11-25 21:52:06,76, Crew Combed Cotton Sock,Single Option Only,Apparel,14,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,144,2020-11-25 21:52:06,144, Iconic Socks,Single Option Only,New,17,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,183,2020-11-25 21:52:06,183, Mural Socks,Single Option Only,New,12,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,150,2020-11-25 21:52:06,150, F/C Longsleeve Charcoal, LG,Apparel,24,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,10015,VN,desktop,purchase,25,2020-11-25 21:52:06,25, Crew Socks,Single Option Only,Apparel,13,18297,406,2020-09-23 03:02:28,2020-11,2020-11-25,Wednesday,21
18297,14889,VN,desktop,purchase,609,2020-11-26 00:07:26,609, Red Speckled Tee, XS,Apparel,24,18297,406,2020-09-23 03:02:28,2020-11,2020-11-26,Thursday,0
18297,14889,VN,desktop,purchase,149,2020-11-26 00:07:26,149, F/C Longsleeve Charcoal, SM,Apparel,30,18297,406,2020-09-23 03:02:28,2020-11,2020-11-26,Thursday,0
18297,14889,VN,desktop,purchase,34,2020-11-26 00:09:53,34, Unisex Joggers, MD,Shop by Brand,30,18297,406,2020-09-23 03:02:28,2020-11,2020-11-26,Thursday,0
11119,1340,US,desktop,purchase,534,2020-11-26 00:53:44,534, Tonal Tee Coral, XS,Uncategorized Items,9,11119,33,2020-11-26 00:21:44,2020-11,2020-11-26,Thursday,0
11119,1340,US,desktop,purchase,102,2020-11-26 00:53:44,102, Unisex Eco Tee Black, XS,Uncategorized Items,18,11119,33,2020-11-26 00:21:44,2020-11,2020-11-26,Thursday,0
265,16956,US,mobile,purchase,273,2020-11-26 01:07:09,273, F/C Longsleeve Charcoal, MD,Apparel,24,265,30,2020-11-16 04:05:36,2020-11,2020-11-26,Thursday,1
25493,15499,ES,desktop,purchase,2,2020-11-26 01:31:18,2, Land & Sea Nalgene Water Bottle,Single Option Only,Drinkware,20,25493,33,2020-10-19 19:35:42,2020-11,2020-11-26,Thursday,1
25493,15499,ES,desktop,purchase,25,2020-11-26 01:31:18,25, Crew Socks,Single Option Only,Apparel,13,25493,33,2020-10-19 19:35:42,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,56,2020-11-26 01:48:35,56, Camp Mug Ivory,Single Option Only,Drinkware,10,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,69,2020-11-26 01:48:35,69, Laptop and Cell Phone Stickers,Single Option Only,Google,3,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,528,2020-11-26 01:48:35,528, Confetti Slim Task Pad,Single Option Only,Office,3,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,21,2020-11-26 01:48:35,21, Campus Bike Tote Navy,Single Option Only,Bags,9,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,0,2020-11-26 01:48:35,0, Land & Sea Cotton Cap,Single Option Only,Apparel,14,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,92,2020-11-26 01:48:35,92, Large Standard Journal Grey,Single Option Only,Office,16,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,320,2020-11-26 01:48:35,320, Pen Red,Single Option Only,Stationery,1,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
11155,4933,US,mobile,purchase,94,2020-11-26 01:48:35,94, Large Tote White,Single Option Only,Bags,10,11155,806,2020-11-26 00:44:13,2020-11,2020-11-26,Thursday,1
14711,4932,US,desktop,purchase,608,2020-11-26 02:02:23,608, Mountain View Campus Ladies Tee, 2XL,Campus Collection,18,14711,25,1970-01-01 00:00:00,2020-11,2020-11-26,Thursday,2
14711,4932,US,desktop,purchase,163,2020-11-26 02:02:23,163, 24oz Ring Bottle Blue,Single Option Only,Google,7,14711,25,1970-01-01 00:00:00,2020-11,2020-11-26,Thursday,2
21830,10752,ES,desktop,purchase,273,2020-11-26 03:11:05,273, F/C Longsleeve Charcoal, MD,Apparel,24,21830,108,2020-11-26 03:00:32,2020-11,2020-11-26,Thursday,3
21830,10752,ES,desktop,purchase,457,2020-11-26 03:11:05,457, Badge Heavyweight Pullover Black, MD,Apparel,46,21830,108,2020-11-26 03:00:32,2020-11,2020-11-26,Thursday,3
21830,10752,ES,desktop,purchase,185,2020-11-26 03:11:05,185, Perk Thermal Tumbler,Single Option Only,Lifestyle,16,21830,108,2020-11-26 03:00:32,2020-11,2020-11-26,Thursday,3
3929,843,US,mobile,purchase,70,2020-11-26 04:00:14,70,Stan and Friends Tee Green, LG,Apparel,14,3929,34,2020-11-26 03:40:38,2020-11,2020-11-26,Thursday,4
3929,843,US,mobile,purchase,184,2020-11-26 04:00:14,184, Iconic Hat Green,Single Option Only,New,13,3929,34,2020-11-26 03:40:38,2020-11,2020-11-26,Thursday,4
29075,16003,CA,mobile,purchase,8,2020-11-26 04:24:31,8, Unisex Joggers, LG,Shop by Brand,30,29075,152,2020-11-26 04:12:53,2020-11,2020-11-26,Thursday,4
29075,16003,CA,mobile,purchase,558,2020-11-26 04:24:31,558, Women's Puff Jacket Black, SM,Apparel,92,29075,152,2020-11-26 04:12:53,2020-11,2020-11-26,Thursday,4
7572,16957,US,desktop,purchase,425,2020-11-26 05:08:22,425, Heather Green Speckled Tee, XL,Apparel,21,7572,24,2020-11-26 04:55:17,2020-11,2020-11-26,Thursday,5
3891,9229,US,mobile,purchase,311,2020-11-26 06:14:12,311,  Tumbler (Red Lid),Single Option Only,Lifestyle,22,3891,114,2020-10-14 09:31:33,2020-11,2020-11-26,Thursday,6
3891,9229,US,mobile,purchase,375,2020-11-26 06:14:12,375, Iconic Crewneck Sweatshirt, MD,Apparel,44,3891,114,2020-10-14 09:31:33,2020-11,2020-11-26,Thursday,6
21820,16002,IE,mobile,purchase,169,2020-11-26 06:50:05,169, F/C Longsleeve Charcoal, XL,Apparel,24,21820,60,2020-11-26 06:31:34,2020-11,2020-11-26,Thursday,6
21820,16002,IE,mobile,purchase,346,2020-11-26 06:50:05,346, Soft Modal Scarf,Single Option Only,Apparel,45,21820,60,2020-11-26 06:31:34,2020-11,2020-11-26,Thursday,6
18297,9075,VN,desktop,purchase,173,2020-11-26 07:27:01,173, Crew Socks,Single Option Only,Apparel,13,18297,406,2020-09-23 03:02:28,2020-11,2020-11-26,Thursday,7
18297,9075,VN,desktop,purchase,183,2020-11-26 07:27:01,183, Mural Socks,Single Option Only,New,12,18297,406,2020-09-23 03:02:28,2020-11,2020-11-26,Thursday,7
254,15829,US,mobile,purchase,154,2020-11-26 08:38:04,154, Pocket Tee Navy, MD,Apparel,29,254,45,2020-11-26 08:25:15,2020-11,2020-11-26,Thursday,8
254,15829,US,mobile,purchase,341,2020-11-26 08:40:41,341, Iconic Hat White,Single Option Only,New,13,254,45,2020-11-26 08:25:15,2020-11,2020-11-26,Thursday,8
21865,16001,US,desktop,purchase,161,2020-11-26 13:02:34,161, Toddler FC Zip Hoodie, MD,Apparel,28,21865,28,2020-07-28 04:20:06,2020-11,2020-11-26,Thursday,13
11144,2614,NG,desktop,purchase,6,2020-11-26 13:11:21,6, Chicago Campus Unisex Tee, MD,Campus Collection,14,11144,71,2020-11-26 12:38:28,2020-11,2020-11-26,Thursday,13
11144,2614,NG,desktop,purchase,104,2020-11-26 13:11:21,104, Chicago Campus Lapel Pin,Single Option Only,Campus Collection,3,11144,71,2020-11-26 12:38:28,2020-11,2020-11-26,Thursday,13
11144,2614,NG,desktop,purchase,612,2020-11-26 13:11:21,612, Chicago Campus Zip Hoodie, MD,Campus Collection,32,11144,71,2020-11-26 12:38:28,2020-11,2020-11-26,Thursday,13
11144,2614,NG,desktop,purchase,295,2020-11-26 13:11:21,295, Chicago Campus Mug,Single Option Only,Campus Collection,7,11144,71,2020-11-26 12:38:28,2020-11,2020-11-26,Thursday,13
11144,2614,NG,desktop,purchase,538,2020-11-26 13:11:21,538, Beekeepers Tee Mint, SM,Apparel,14,11144,71,2020-11-26 12:38:28,2020-11,2020-11-26,Thursday,13
3928,5157,GB,mobile,purchase,111,2020-11-26 13:49:02,111, Canteen Bottle Black,Single Option Only,Drinkware,24,3928,61,2020-11-26 13:27:03,2020-11,2020-11-26,Thursday,13
3928,5157,GB,mobile,purchase,170,2020-11-26 13:49:02,170, Woodtop Bottle Black,Single Option Only,New,24,3928,61,2020-11-26 13:27:03,2020-11,2020-11-26,Thursday,13
3928,5157,GB,mobile,purchase,96,2020-11-26 13:49:02,96, 24 oz Ring Bottle Red,Single Option Only,Google,6,3928,61,2020-11-26 13:27:03,2020-11,2020-11-26,Thursday,13
3883,5056,DE,mobile,purchase,34,2020-11-26 14:44:20,34, Unisex Joggers, MD,Shop by Brand,30,3883,111,2020-09-16 19:19:36,2020-11,2020-11-26,Thursday,14
18276,10751,US,desktop,purchase,26,2020-11-26 16:46:36,26, Clear Framed Blue Shades,Single Option Only,Accessories,3,18276,24,2020-11-26 16:32:42,2020-11,2020-11-26,Thursday,16
