id,ltv,date
23616,0,2021-01-15 23:25:43
23620,0,2021-01-15 12:13:39
23625,0,2021-01-20 09:33:18
23631,0,2020-10-15 11:58:06
23633,0,1970-01-01 00:00:00
23645,0,2020-11-14 13:03:06
23647,101,2020-11-14 03:04:33
23649,0,2020-11-14 04:50:14
23656,0,2020-11-14 19:50:51
23659,0,2020-11-14 22:04:03
23660,0,2020-12-19 08:06:24
23661,0,2020-12-19 02:48:25
23662,0,2020-12-19 00:00:10
23665,0,2020-12-18 18:19:27
23668,0,2020-12-19 00:40:48
23671,0,2020-12-19 06:36:29
23672,0,2020-12-19 04:19:23
23673,0,2020-12-19 17:13:51
23681,53,2020-12-17 05:05:50
23687,72,2020-12-04 07:37:52
23688,758,2020-12-04 12:35:22
23690,45,2020-12-02 12:44:09
23691,35,2020-12-04 09:47:16
23693,55,2020-12-04 18:17:06
23694,0,2020-12-04 11:15:23
23697,55,2020-12-04 03:27:17
23699,0,2020-01-31 10:00:15
23700,0,2020-12-04 11:57:20
23702,0,2020-12-04 19:35:28
23704,0,2020-12-04 21:08:08
23710,0,2020-12-04 01:01:48
23713,0,2020-12-01 23:37:46
23719,0,2020-12-04 08:49:19
23720,0,2020-12-04 20:42:54
23723,0,1970-01-01 00:00:00
23729,0,2020-12-04 23:15:51
23730,0,2020-12-04 02:18:37
23735,0,2020-12-25 07:16:19
23737,11,2020-12-25 15:13:23
23744,0,1970-01-01 00:00:00
23750,0,2020-10-26 04:10:30
23755,0,2020-10-27 01:52:00
23758,0,2020-10-27 21:15:00
23766,60,2020-11-01 10:15:53
23767,69,2020-09-07 09:04:23
23771,0,2020-11-01 04:23:40
23772,76,2020-10-28 06:47:01
23781,0,2020-10-31 22:50:33
23782,0,2020-11-27 21:49:36
23785,0,2020-12-21 14:55:03
23789,0,2020-12-21 02:49:04
23791,0,2020-12-21 14:28:07
23793,0,2020-12-21 12:27:02
23798,0,2020-12-01 15:04:10
23802,0,2020-12-14 08:53:54
23803,0,2020-12-21 15:14:07
23805,0,2020-11-03 06:49:27
23806,0,1970-01-01 00:00:00
23809,0,2020-12-21 09:02:01
23815,0,2020-12-18 12:21:21
23816,0,2020-12-21 02:57:29
23818,0,2020-12-21 15:40:26
23822,0,2020-12-18 20:34:32
23830,0,2021-01-22 05:01:34
23831,0,2020-12-17 09:34:03
23834,0,2021-01-22 18:46:26
23838,0,2021-01-22 06:31:32
23849,0,2020-11-15 22:43:23
23850,0,2020-11-15 17:43:34
23851,0,2020-11-15 09:47:20
23853,0,2020-11-15 20:53:31
23856,0,2020-09-10 15:55:36
23861,0,2020-11-15 01:23:10
23862,0,2020-11-15 13:09:10
23865,0,2020-11-15 11:22:08
23867,0,2020-11-15 01:01:32
23871,0,2020-11-15 14:53:27
23875,0,2020-11-15 21:18:07
23876,0,2021-01-27 06:11:34
23877,0,2021-01-13 11:03:31
23882,0,2020-06-13 06:16:08
23884,0,2020-12-13 18:16:01
23888,168,2021-01-27 02:16:26
23890,0,2021-01-27 00:17:45
23891,0,1970-01-01 00:00:00
23894,0,1970-01-01 00:00:00
23895,0,2021-01-27 17:27:35
23896,0,2021-01-27 20:57:58
23901,0,2021-01-27 10:36:03
23902,0,2021-01-27 23:48:40
23905,0,2020-12-17 06:22:24
23909,0,2021-01-27 19:12:32
23911,0,1970-01-01 00:00:00
23912,0,1970-01-01 00:00:00
23914,0,2021-01-27 01:39:02
23923,0,2021-01-03 00:40:37
23926,0,2021-01-23 07:04:04
23927,0,2021-01-23 04:45:01
23928,0,2021-01-23 23:27:03
23930,0,2021-01-23 04:09:12
23934,0,2021-01-23 03:57:25
23935,16,2021-01-23 02:52:21
23936,0,2021-01-23 07:45:09
23938,0,2021-01-23 23:26:18
23941,0,2021-01-23 08:19:02
23944,18,2020-10-05 17:24:23
23948,0,2020-11-23 18:11:07
23950,0,2020-11-23 12:34:24
23951,0,2020-11-23 11:04:26
23953,0,2020-09-19 15:40:30
23954,0,1970-01-01 00:00:00
23956,0,2020-11-23 18:58:52
23957,0,2020-11-03 03:39:19
23958,0,2020-11-23 18:53:08
23959,0,2020-11-23 20:59:20
23961,0,2020-11-23 19:25:42
23965,0,2020-11-23 07:05:28
23970,42,2020-10-09 16:57:00
23971,0,2020-11-23 04:03:03
23972,0,2020-11-23 10:36:48
23974,0,2020-12-31 08:44:07
23978,0,2021-01-03 12:40:11
23983,0,2021-01-03 16:47:25
23985,0,2021-01-03 01:18:37
23990,0,2020-11-27 18:00:04
24000,0,2020-11-27 05:26:00
24002,0,2020-09-27 11:57:23
24004,0,2020-11-27 02:22:26
24006,0,2020-11-27 09:54:33
24013,0,2020-11-27 23:11:18
24016,84,2020-11-27 19:09:57
24023,0,2020-11-27 17:11:41
24025,0,2020-11-27 17:19:55
24026,0,2020-11-27 11:22:53
24031,0,2020-08-15 10:26:37
24036,0,2020-10-01 12:25:28
24038,0,2020-11-16 14:31:27
24039,0,2020-11-04 22:20:32
24042,0,2020-11-16 10:18:53
24045,0,2020-11-16 07:46:27
24048,0,2020-10-15 11:15:21
24058,0,2020-11-16 09:30:05
24064,151,2020-10-15 18:49:18
24070,0,2020-11-03 14:39:36
24071,0,2020-11-03 20:14:58
24074,0,2020-10-23 11:28:23
24079,0,2020-11-03 08:00:36
24080,0,2020-11-03 23:57:41
24088,0,2020-11-03 16:30:31
24090,0,2020-11-03 00:05:28
24093,0,2020-10-04 07:19:40
24101,0,2020-09-13 03:35:39
24106,0,1970-01-01 00:00:00
24107,0,2020-11-03 13:54:59
24109,0,2020-11-03 04:24:07
24110,0,2020-11-03 02:11:14
24112,0,2020-11-02 08:58:52
24120,0,2020-11-03 22:49:32
24122,0,2020-12-02 11:56:01
24123,0,2020-12-02 09:19:43
24128,24,2020-12-02 13:02:37
24134,0,2020-12-02 15:06:09
24135,0,2020-12-02 05:03:44
24139,0,2020-12-02 14:21:07
24145,0,2020-12-02 19:25:31
24151,0,2020-12-01 01:52:53
24155,0,2020-12-02 11:29:01
24157,0,2020-12-02 13:23:40
24161,0,2020-12-01 13:44:45
24163,0,2020-08-25 19:34:51
24164,0,2020-12-01 21:01:34
24165,0,2020-12-02 21:03:14
24166,0,2020-12-02 11:12:33
24167,0,2020-12-01 09:49:25
24169,0,2020-12-02 03:17:17
24174,0,2020-11-06 05:03:35
24180,0,2020-12-17 12:08:43
24181,0,2020-12-17 23:57:39
24186,7,2020-12-17 08:00:31
24187,0,2020-12-17 20:59:19
24190,0,2020-12-17 19:58:53
24193,0,2020-12-17 12:30:05
24198,0,2020-12-17 20:24:41
24199,48,2020-12-17 20:34:26
24201,0,2020-12-17 13:03:57
24203,0,2020-12-17 03:17:59
24209,0,2020-12-16 00:34:24
24215,0,2020-12-17 18:42:23
24217,0,2020-12-13 23:24:04
24221,0,2021-01-07 14:27:22
24222,0,2021-01-18 00:12:42
24229,0,2021-01-18 06:20:30
24231,0,2021-01-17 16:33:53
24235,0,2021-01-18 15:51:08
24237,0,2021-01-18 09:37:47
24239,0,2020-12-23 16:20:26
24247,0,2021-01-17 03:29:10
24249,0,2020-12-23 03:46:18
24253,0,2021-01-30 06:56:03
24254,0,2021-01-30 03:05:48
24256,0,2021-01-30 12:55:51
24259,0,2021-01-29 22:34:39
24262,0,2021-01-30 11:01:40
24265,0,2021-01-06 21:53:21
24275,0,2021-01-30 03:13:55
24277,70,2021-01-30 09:53:30
24284,0,2020-12-13 06:05:50
24286,0,2020-12-13 12:36:20
24288,0,2020-12-10 17:49:55
24292,0,2020-12-13 19:09:41
24295,0,2020-09-28 17:17:53
24299,151,2020-12-13 15:58:23
24301,0,2020-12-13 03:06:56
24303,0,2020-12-13 17:12:34
24306,129,2020-12-13 05:30:07
24308,0,2021-01-01 00:36:06
24309,0,2021-01-01 10:01:55
24311,0,2021-01-01 00:59:29
24319,0,2021-01-29 21:48:39
24324,0,2021-01-29 03:42:12
24325,0,2021-01-29 14:02:50
24328,0,2021-01-29 04:44:52
24334,0,2021-01-29 23:03:15
24335,0,2021-01-29 11:05:43
24349,0,2020-12-10 06:25:11
24352,0,2020-12-24 16:34:30
24359,0,2020-12-07 18:00:53
24363,0,2020-12-07 08:54:50
24364,0,2020-12-07 18:16:03
24366,0,2020-12-07 17:07:30
24372,20,2020-12-07 11:03:51
24375,0,2020-12-07 06:35:30
24376,0,2020-12-07 05:00:09
24378,0,2020-12-07 10:25:15
24379,0,2020-12-07 17:33:12
24383,0,2020-12-07 03:32:06
24385,8,2020-12-07 15:32:23
24386,0,2020-12-07 15:10:20
24392,0,2020-12-07 15:57:44
24393,0,2020-12-07 16:57:32
24396,0,2020-12-07 19:47:53
24398,0,2020-12-07 06:33:20
24399,0,2020-12-07 05:11:41
24401,0,2020-12-07 09:16:16
24403,0,2020-11-12 18:45:16
24419,0,2020-11-12 03:13:49
24422,0,2020-09-21 00:01:08
24423,0,2020-11-12 05:47:01
24426,0,1970-01-01 00:00:00
24438,0,2020-10-24 02:47:33
24439,50,2020-12-08 14:30:57
24441,0,2020-12-08 07:49:52
24443,80,2020-12-08 22:58:46
24448,0,2020-08-31 00:34:40
24453,0,2020-12-08 10:32:02
24454,0,2020-12-08 23:16:33
24455,0,2020-12-08 07:42:47
24458,339,2020-10-14 01:32:28
24459,0,2020-12-08 06:57:57
24463,0,2020-12-08 01:32:29
24465,31,2020-12-08 01:26:56
24466,0,2020-12-08 06:53:39
24467,0,2020-12-08 15:14:37
24468,0,2019-11-29 20:13:10
24474,0,2020-12-08 14:58:16
24476,0,2020-12-08 19:14:38
24477,0,2020-12-08 17:36:51
24478,0,2020-12-08 16:45:18
24479,0,2021-01-17 06:24:21
24480,0,1970-01-01 00:00:00
24483,0,2021-01-17 16:41:55
24486,0,2021-01-17 03:42:39
24491,0,2021-01-17 04:02:09
24493,0,2021-01-17 22:01:00
24495,0,2021-01-17 06:55:20
24496,0,2021-01-17 03:26:50
24498,0,2021-01-17 02:45:25
24504,0,2020-10-14 21:44:21
24507,0,2020-07-11 05:45:44
24508,14,2020-11-05 09:09:27
24510,0,2020-10-16 08:58:17
24514,0,2020-11-05 11:59:31
24517,0,2020-11-05 22:56:28
24518,0,2020-10-15 12:58:37
24523,0,2020-11-04 14:22:04
24527,0,2020-10-23 22:37:20
24529,0,2020-11-04 23:54:02
24530,0,2020-11-05 13:18:31
24532,0,2020-02-29 23:55:35
24534,0,2020-11-05 07:15:40
24538,0,2020-11-04 00:14:38
24540,0,2020-11-04 18:22:51
24541,0,2020-10-29 06:06:20
24544,0,2020-11-29 02:43:04
24545,0,2020-11-29 21:16:39
24547,0,1970-01-01 00:00:00
24548,0,2020-11-28 23:18:12
24549,0,2020-11-18 12:46:46
24561,0,2020-11-29 21:10:39
24563,0,2020-11-29 06:58:28
24564,0,2020-11-28 21:32:10
24566,0,2020-11-18 03:29:40
24573,0,2020-11-18 03:44:54
24578,0,2020-11-18 01:29:15
24579,0,2020-11-18 12:55:10
24580,0,2020-11-18 11:37:57
24583,0,2020-11-18 03:16:31
24584,0,2020-11-18 08:53:26
24589,174,2020-11-17 09:13:01
24590,0,2020-11-18 12:49:23
24591,0,2020-11-18 19:35:27
24592,0,1970-01-01 00:00:00
24599,0,2020-11-18 15:41:04
24608,0,2020-11-18 07:11:58
24609,0,2020-11-18 21:32:58
24613,0,2020-11-17 07:38:17
24614,0,2020-11-17 09:27:13
24615,0,2020-11-17 11:05:40
24616,0,2020-11-17 12:02:04
24621,0,2020-11-17 01:56:29
24623,0,2020-11-17 10:24:50
24626,0,2020-11-17 05:58:14
24627,0,2020-11-17 23:40:20
24628,0,2020-11-17 01:36:22
24640,0,2020-11-10 11:58:59
24643,0,2021-01-07 22:49:47
24644,0,1970-01-01 00:00:00
24645,0,2021-01-06 11:11:04
24654,0,2021-01-07 20:17:38
24661,0,2020-07-09 02:28:42
24663,0,2021-01-07 01:40:16
24669,0,2021-01-07 16:47:19
24673,0,2021-01-07 23:47:03
24677,0,2021-01-07 18:19:55
24678,0,2021-01-06 21:42:17
24681,0,2021-01-02 16:12:48
24684,0,2021-01-02 03:10:50
24687,0,1970-01-01 00:00:00
24690,0,2021-01-02 03:57:15
24694,0,2021-01-06 09:16:55
24697,0,2021-01-06 10:57:02
24699,0,2021-01-06 01:44:34
24700,0,2021-01-06 06:51:00
24701,0,2021-01-06 08:24:02
24703,0,2020-12-16 02:21:50
24711,0,2021-01-06 05:04:27
24713,0,2021-01-06 03:40:54
24718,0,2021-01-06 09:14:45
24720,0,2021-01-06 05:23:13
24721,0,2020-12-14 05:54:03
24722,0,2020-12-14 11:03:24
24724,0,2020-12-14 14:58:23
24726,0,2020-12-14 08:40:21
24734,0,2020-12-14 09:42:42
24735,0,2020-12-14 13:55:40
24737,0,2020-12-14 07:02:45
24738,181,2020-12-14 22:35:37
24749,104,2020-12-14 13:43:37
24756,21,2021-01-24 16:27:04
24765,0,2021-01-24 22:53:57
24766,0,2021-01-24 04:25:14
24767,0,2020-10-06 06:57:09
24768,0,2020-11-02 04:32:41
24769,0,2020-11-02 21:19:11
24775,0,1970-01-01 00:00:00
24784,75,2020-10-22 11:58:34
24786,0,2020-07-05 12:59:09
24791,0,2020-10-31 14:10:20
24795,0,2020-10-26 17:31:32
24796,0,2020-11-02 14:25:44
24802,0,1970-01-01 00:00:00
24808,0,2021-01-15 04:21:11
24814,0,2021-01-15 10:04:50
24817,0,2021-01-15 11:56:02
24821,0,1970-01-01 00:00:00
24824,0,2020-11-06 21:23:34
24825,0,2020-10-23 22:04:05
24828,0,2020-11-06 22:08:10
24829,0,2020-11-06 14:04:06
24831,0,2020-11-06 06:40:37
24834,0,2020-11-06 07:42:56
24839,0,2020-09-07 10:18:33
24840,0,2020-11-06 07:14:09
24842,0,2020-11-06 12:19:51
24843,0,2020-11-06 03:04:33
24844,0,2020-11-06 23:35:40
24850,0,2020-10-17 03:42:08
24852,0,2020-11-06 06:54:07
24855,0,2021-01-13 06:38:09
24857,0,2021-01-13 14:30:08
24859,0,2021-01-13 16:46:37
24860,0,2021-01-13 07:49:31
24861,20,2021-01-13 23:57:45
24867,0,2021-01-12 21:04:02
24871,0,2021-01-13 06:59:40
24876,0,2021-01-13 08:48:15
24881,0,2021-01-13 10:03:48
24882,0,2021-01-13 23:09:04
24884,0,2021-01-13 21:17:54
24886,0,2021-01-13 05:40:58
24888,0,2021-01-12 01:07:44
24891,0,1970-01-01 00:00:00
24898,0,2021-01-13 13:05:14
24900,0,2021-01-19 12:20:27
24901,0,2021-01-19 08:10:21
24902,0,2021-01-19 09:49:30
24903,0,2021-01-19 11:21:56
24904,0,2021-01-19 03:22:45
24909,0,2021-01-14 23:53:35
24910,0,2021-01-19 09:35:11
24914,24,2021-01-19 06:07:04
24916,0,2021-01-19 18:01:44
24917,0,2021-01-19 15:08:13
24919,0,2021-01-19 17:53:43
24922,0,2021-01-19 13:08:20
24925,0,2021-01-19 15:20:30
24929,0,2020-12-10 06:31:49
24930,0,1970-01-01 00:00:00
24934,0,2020-12-10 13:06:42
24935,0,2020-12-10 18:57:50
24936,0,2020-12-10 08:22:17
24937,0,1970-01-01 00:00:00
24938,0,2020-12-10 11:26:08
24940,0,2020-12-10 07:17:45
24944,85,2020-12-10 12:52:50
24948,0,2020-12-10 20:49:23
24951,0,2020-12-10 20:33:14
24959,0,2021-01-20 01:21:58
24961,132,2021-01-20 04:02:15
24962,0,2021-01-20 07:22:21
24964,0,2021-01-20 08:05:47
24969,10,2021-01-20 00:00:30
24970,0,1970-01-01 00:00:00
24974,0,2021-01-20 07:20:44
24977,0,2021-01-20 14:36:16
24983,141,2021-01-20 23:50:17
24985,81,2021-01-20 12:22:21
24986,0,1970-01-01 00:00:00
24991,0,2020-11-20 22:37:56
24998,0,1970-01-01 00:00:00
25003,0,2020-11-20 10:30:50
25008,32,2020-11-10 00:58:02
25010,0,2020-11-20 10:07:10
25011,0,2020-11-20 16:41:01
25014,0,2020-11-20 21:59:06
25015,0,2020-11-20 11:33:56
25016,0,2020-11-20 03:31:58
25019,0,2020-05-09 09:52:47
25020,0,2020-11-20 05:54:44
25023,0,2020-11-20 10:46:55
25026,0,2020-11-20 09:52:03
25028,0,2020-11-20 21:25:53
25030,0,2020-01-16 22:54:19
25036,0,2020-12-23 13:19:17
25038,0,2020-12-23 11:13:15
25044,0,2020-12-23 13:01:44
25051,0,2021-01-14 22:48:50
25053,0,1970-01-01 00:00:00
25056,0,2021-01-09 22:39:59
25059,0,2021-01-14 06:08:20
25061,0,2020-06-22 03:19:40
25062,0,1970-01-01 00:00:00
25063,0,1970-01-01 00:00:00
25064,0,2021-01-14 07:43:43
25068,0,2021-01-14 02:36:48
25070,0,1970-01-01 00:00:00
25075,0,2021-01-14 11:42:52
25076,0,1970-01-01 00:00:00
25080,0,2020-12-01 01:55:50
25081,14,2020-12-01 00:47:55
25085,0,2020-12-01 08:35:32
25088,0,2020-12-01 13:32:22
25089,0,2020-12-01 21:35:57
25090,0,2020-12-01 17:22:12
25093,0,2020-12-01 16:10:48
25094,0,2020-12-01 11:06:48
25096,0,2020-12-01 20:43:18
25098,0,1970-01-01 00:00:00
25103,182,2020-07-03 20:09:17
25106,0,2020-12-01 12:41:33
25123,0,2020-12-16 20:47:36
25125,0,2020-12-16 20:55:48
25128,0,2020-12-16 09:08:14
25134,0,2020-12-16 00:05:04
25139,0,2020-12-16 22:13:35
25144,0,1970-01-01 00:00:00
25145,0,2020-11-28 07:29:36
25146,0,2020-11-28 02:58:45
25150,0,2020-11-28 15:04:55
25152,0,2020-11-28 17:26:49
25162,0,2021-01-12 04:54:12
25163,0,2021-01-12 17:21:46
25167,0,2021-01-12 01:03:17
25172,0,2021-01-12 00:11:03
25174,0,1970-01-01 00:00:00
25175,0,2020-12-18 19:07:40
25176,0,2020-12-18 12:48:13
25181,0,2020-12-18 00:13:32
25183,0,2020-12-18 05:27:03
25184,0,2020-12-18 19:06:32
25187,0,2020-12-18 06:11:37
25190,0,2020-12-18 03:21:51
25193,0,2021-01-09 17:46:54
25198,0,2021-01-09 05:34:19
25200,0,2021-01-09 16:05:14
25202,0,2021-01-09 01:29:08
25203,0,2021-01-09 00:50:26
25206,0,1970-01-01 00:00:00
25208,0,2020-11-10 05:59:57
25217,0,2020-11-10 23:03:25
25219,0,2020-10-06 18:55:04
25222,0,2020-11-10 02:35:58
25226,0,2020-11-04 10:05:55
25227,0,2020-11-04 20:10:18
25229,0,2020-11-04 03:47:10
25230,0,2020-11-04 01:23:25
25233,0,2020-11-04 20:37:54
25234,0,2020-09-11 18:57:44
25235,0,2020-11-04 09:07:36
25236,0,2020-11-04 08:54:51
25237,0,2020-11-04 11:21:19
25238,0,2020-11-04 07:52:47
25241,0,2020-11-04 08:25:52
25253,0,2020-11-30 04:20:49
25262,0,2020-11-30 21:52:23
25263,0,2020-11-22 23:41:20
25265,0,2020-09-30 08:38:10
25268,0,2020-08-01 06:07:51
25272,0,2020-11-24 22:16:17
25280,0,2020-11-23 15:08:12
25282,0,2020-11-30 15:43:56
25287,0,1970-01-01 00:00:00
25291,0,2020-10-25 13:24:41
25293,0,2020-11-30 11:48:30
25299,0,1970-01-01 00:00:00
25306,0,2020-11-19 10:20:44
25308,0,2020-11-29 13:57:06
25310,139,2020-11-25 14:05:03
25312,44,2020-10-06 11:00:51
25324,0,2020-11-25 11:32:40
25329,0,2020-06-05 13:42:26
25330,0,2020-11-30 08:52:08
25332,0,2020-11-30 22:44:46
25333,0,2020-09-13 08:58:10
25334,0,2020-11-25 19:18:04
25346,0,2020-02-15 06:22:38
25347,0,2020-11-30 10:36:47
25359,0,2020-11-30 14:54:23
25364,0,2020-12-28 02:00:14
25366,0,2020-12-27 21:56:35
25370,0,2020-12-21 22:31:11
25376,0,2020-12-28 11:22:34
25378,0,2020-12-28 22:06:54
25379,0,2020-12-28 11:00:45
25384,31,2020-11-28 23:06:50
25386,0,2020-12-18 14:29:52
25387,0,2020-12-27 16:28:27
25388,40,2020-12-24 05:05:21
25391,0,2020-12-28 03:35:19
25394,0,2020-12-28 06:06:28
25395,68,2020-12-21 14:03:46
25398,0,2020-12-18 06:10:52
25403,0,2020-12-28 10:25:17
25404,44,2020-12-28 14:44:15
25411,0,2020-12-28 21:47:42
25412,0,2020-12-28 08:46:01
25415,0,2020-11-07 11:17:05
25421,0,2020-11-05 02:38:06
25428,0,2020-11-07 14:14:14
25430,138,2020-11-06 19:50:32
25433,0,2020-11-04 00:54:12
25438,0,2020-10-25 20:30:30
25439,0,2020-06-15 09:15:11
25447,0,2020-10-22 15:53:00
25452,0,2020-11-01 07:30:22
25456,11,2020-10-12 17:23:28
25466,0,2020-09-25 16:31:14
25470,0,2020-10-22 14:50:04
25473,0,2020-11-26 23:37:14
25476,0,1970-01-01 00:00:00
25479,0,2020-11-26 06:51:18
25483,0,1970-01-01 00:00:00
25488,0,2020-11-26 13:07:01
25489,0,2020-11-22 18:38:27
25493,33,2020-10-19 19:35:42
25498,120,2020-11-26 01:59:57
25509,48,2020-10-16 03:51:30
25511,0,2020-11-26 13:11:49
25518,0,2020-11-26 00:51:27
25519,0,1970-01-01 00:00:00
25531,0,2020-06-27 04:23:22
25536,0,2020-11-25 18:56:55
25540,0,2020-11-26 11:44:06
25541,0,2020-11-26 18:04:13
25545,0,1970-01-01 00:00:00
25549,0,2020-11-23 23:19:06
25551,0,2021-01-07 12:57:53
25557,0,2021-01-08 12:33:51
25561,0,1970-01-01 00:00:00
25562,0,2021-01-08 11:32:00
25563,0,2021-01-07 23:23:03
25580,0,2020-12-10 10:28:19
25582,86,2020-07-25 07:35:38
25584,0,2020-09-28 17:52:21
25587,55,2020-12-29 17:14:20
25595,0,2021-01-08 14:13:24
25597,0,2021-01-08 15:56:00
25598,0,2021-01-08 23:50:56
25603,0,2021-01-07 23:19:31
25604,0,2021-01-05 17:34:00
25607,0,2021-01-06 12:18:03
25613,0,2021-01-08 22:26:58
25614,0,2021-01-07 00:53:28
25616,0,2021-01-08 04:08:12
25618,34,2021-01-08 09:47:55
25619,0,2021-01-07 08:24:48
25620,76,2021-01-08 00:43:22
25621,0,2021-01-08 02:47:42
25628,0,2021-01-25 23:14:55
25629,0,1970-01-01 00:00:00
25639,0,2021-01-25 22:09:16
25642,199,2020-06-09 07:42:46
25648,0,2021-01-05 04:47:36
25650,0,2021-01-05 20:25:41
25652,0,2021-01-22 09:53:22
25664,0,2021-01-26 13:18:02
25665,0,2021-01-26 05:12:42
25666,0,2021-01-26 20:01:06
25667,0,2021-01-26 17:54:10
25668,0,2021-01-26 05:29:41
25674,0,2021-01-22 04:56:34
25676,0,2021-01-26 15:05:53
25680,0,2021-01-26 11:04:02
25693,0,2021-01-20 20:04:55
25697,0,2021-01-26 19:52:01
25699,0,2021-01-26 03:45:25
25700,0,2020-12-09 20:38:15
25701,0,2020-12-08 15:00:04
25706,24,2020-08-01 01:29:08
25710,166,2020-11-21 02:37:33
25712,0,2020-11-12 17:56:59
25713,0,2020-12-02 18:22:27
25716,0,2020-12-05 16:29:20
25720,0,2020-12-09 01:30:33
25723,0,2020-12-09 13:56:23
25724,0,2020-12-09 04:29:52
25728,0,2020-11-10 23:31:45
25729,0,2020-12-09 10:17:20
25732,92,2020-11-09 23:27:04
25741,70,2020-12-09 11:55:52
25743,0,2020-06-16 20:17:46
25747,0,2020-12-09 20:14:24
25748,0,2020-10-01 03:19:04
25749,210,2020-12-08 14:12:02
25752,0,2020-12-09 07:48:34
25760,0,2020-09-06 08:46:34
25765,0,2020-12-04 15:40:02
25766,67,2020-12-09 06:41:43
25767,0,2020-12-09 18:14:59
25773,0,2020-12-08 10:23:27
25775,0,2020-12-09 17:14:09
25778,0,2020-07-26 08:40:37
25780,0,2020-12-09 21:30:17
25781,0,2020-12-08 21:09:09
25783,0,2020-08-07 09:38:07
25784,142,2020-08-30 18:52:48
25793,0,2020-12-01 15:19:03
25800,0,2020-12-09 18:14:12
25806,38,2020-06-23 10:44:51
25810,0,2020-12-09 07:58:17
25815,0,2020-12-09 02:39:29
25827,0,1970-01-01 00:00:00
25830,0,2020-11-23 23:52:18
25831,49,2020-10-27 00:57:01
25833,0,2020-11-11 00:50:59
25845,0,2020-11-09 17:05:35
25846,10,2020-11-09 23:00:35
25847,0,2020-11-22 22:48:07
25855,0,1970-01-01 00:00:00
25856,0,2020-11-24 10:08:51
25858,0,2020-11-24 08:48:27
25859,0,2020-11-24 18:07:27
25864,41,2020-11-24 13:05:15
25872,0,2020-11-16 18:25:37
25873,0,2020-08-13 17:00:22
25874,0,2020-11-24 03:40:57
25879,0,2020-11-24 16:49:10
25884,0,2020-11-01 23:40:15
25888,0,2020-11-18 15:18:22
25894,96,2020-10-25 05:23:40
25896,0,2020-11-24 12:43:51
25904,57,2020-12-02 00:09:48
25906,0,2020-12-01 22:38:33
25910,0,2020-12-03 11:41:55
25911,0,2020-12-03 22:54:06
25912,0,2020-12-03 10:05:53
25917,0,2020-12-03 09:37:06
25919,91,2020-11-16 22:24:41
25924,49,2020-12-03 15:21:09
25931,0,2020-11-12 08:03:18
25932,0,2020-12-03 09:32:39
25933,0,2020-12-03 13:12:22
25941,0,2020-10-09 13:46:01
25942,0,2020-12-03 04:34:45
25943,0,2020-12-03 19:27:31
25944,0,2020-11-23 09:09:05
25947,0,2020-12-03 03:11:08
25948,0,2020-11-12 05:20:15
25950,0,2020-11-28 02:03:27
25951,0,2020-12-03 04:19:51
25962,44,2020-12-03 09:36:39
25963,63,2020-12-03 03:55:43
25964,0,2020-12-02 15:23:47
25965,0,2020-12-03 12:52:45
25966,138,2020-10-26 11:55:36
25967,0,1970-01-01 00:00:00
25976,0,2020-12-03 17:03:53
25978,0,2020-12-03 01:12:32
25993,0,2020-12-03 09:39:50
25997,0,2020-10-04 21:14:57
25998,0,2020-12-02 12:06:10
26006,0,2020-12-21 04:24:18
26010,24,2020-12-04 01:39:41
26011,0,2021-01-05 05:46:19
26012,0,2021-01-04 11:28:26
26019,0,1970-01-01 00:00:00
26021,0,2021-01-05 18:03:52
26026,0,2021-01-05 22:50:35
26031,0,2020-11-17 13:02:54
26036,0,2021-01-05 23:24:52
26047,0,2021-01-05 20:55:36
26048,13,2021-01-05 20:23:04
26050,0,2020-11-24 21:08:28
26057,0,2020-11-13 09:51:35
26058,0,2020-11-13 17:08:15
26061,0,2020-11-13 15:27:36
26079,0,2020-11-13 21:29:28
26086,0,2020-11-13 19:40:10
26088,0,2020-11-13 15:57:01
26091,0,2020-11-13 19:30:22
26094,0,2020-11-13 18:43:20
26096,0,2020-11-13 05:51:38
26098,58,2020-10-15 22:53:14
26099,0,2020-10-05 16:14:58
26100,14,2020-11-13 22:02:52
26103,0,2020-11-13 09:59:18
26106,0,2020-11-13 00:33:08
26108,0,2020-10-19 00:33:52
26110,0,2020-11-13 19:51:43
26113,0,2020-11-11 21:59:01
26114,0,2020-10-05 22:19:57
26115,0,2020-01-02 12:47:30
26118,0,2020-11-13 06:50:10
26119,0,2020-03-26 06:14:44
26127,0,2020-11-13 03:05:36
26131,0,2020-10-27 15:56:44
26132,0,2020-11-04 23:18:12
26134,0,2020-12-05 06:31:20
26140,0,2020-12-05 11:00:32
26142,0,1970-01-01 00:00:00
26143,34,2020-11-28 07:42:17
26145,19,2020-12-02 08:57:58
26150,0,2020-12-05 17:30:20
26151,145,2020-12-05 07:24:13
26153,0,2020-12-05 15:48:30
26154,0,2020-12-05 05:22:03
26156,0,2020-12-04 23:45:07
26158,0,2020-12-05 02:23:20
26164,0,2020-11-16 02:30:44
26165,0,2020-12-05 15:17:13
26167,21,2020-12-05 14:37:14
26170,0,2020-12-05 13:57:56
26173,14,2020-11-25 03:10:20
26175,0,2020-12-05 00:17:16
26178,0,2020-12-04 23:55:31
26179,0,2020-12-05 10:49:22
26183,0,2020-12-05 02:17:12
